obs_rms_mean,obs_rms_std,param_noise_stddev,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,rollout/return_history_std,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.048263102769851685,1.4989081621170044,0.0724852881735357,-187.32997131347656,110.24905395507812,-0.09680593013763428,0.9141156077384949,-183.49826049804688,111.01530456542969,-0.10645709186792374,0.9062058925628662,-94.61316680908203,0.029071563854813576,0.7388517260551453,200.0,10.0,-910.1427001953125,-867.5974731445312,605.1845092773438,599.6728515625,33.35969877243042,110.0,11,22000,659.4783768905475,120.80709838867188,129.07106018066406,0.16130201518535614
0.06730625033378601,1.4623628854751587,0.06693894750505577,-173.58160400390625,118.568115234375,-0.11180777102708817,0.910109281539917,-169.587890625,119.33187103271484,-0.05802864581346512,0.9454694390296936,-84.84255981445312,0.024296637624502182,0.7153381705284119,200.0,10.0,-847.2335815429688,-728.6585083007812,593.1585083007812,611.64013671875,36.36638617515564,120.0,12,24000,659.9500946947552,97.5117416381836,70.07492065429688,0.3166540265083313
0.08321064710617065,1.4309991598129272,0.06305951655006926,-157.8605499267578,127.81354522705078,-0.14211426675319672,0.9063768982887268,-153.32177734375,128.56460571289062,-0.13560965657234192,0.8995654582977295,-76.39231872558594,0.017971528694033623,0.6983542442321777,200.0,10.0,-797.2870483398438,-644.734130859375,563.8810424804688,612.8746337890625,39.41395092010498,130.0,13,26000,659.6649001949573,74.90408325195312,140.1187744140625,0.3318319618701935
0.10022515803575516,1.4018092155456543,0.06181699495154324,-140.5040283203125,130.53054809570312,-0.14729616045951843,0.9122578501701355,-135.49696350097656,130.92298889160156,-0.18243885040283203,0.8929976224899292,-67.54901885986328,0.025367671623826027,0.6891229748725891,200.0,10.0,-752.1878662109375,-576.5921630859375,544.4910278320312,612.908935546875,42.479613304138184,140.0,14,28000,659.139710136494,53.997127532958984,60.76871109008789,0.09976891428232193
0.10621073096990585,1.376625418663025,0.060598955937205407,-123.17511749267578,128.7792510986328,-0.13824087381362915,0.922336757183075,-118.1037368774414,129.5440673828125,-0.1909462809562683,0.9102846384048462,-59.69150161743164,0.04214928299188614,0.6786600947380066,200.0,10.0,-715.6365356445312,-502.3946838378906,527.2779541015625,608.1941528320312,45.489896297454834,150.0,15,30000,659.4871046491813,36.09281539916992,92.33969116210938,0.2189449965953827
0.11263204365968704,1.3500438928604126,0.06181699495154324,-116.14861297607422,130.23486328125,-0.13137418031692505,0.9226294159889221,-110.1865234375,130.4515380859375,-0.06185826659202576,0.9443312883377075,-51.8690185546875,0.05942298844456673,0.6696248054504395,200.0,10.0,-678.6539916992188,-394.0547180175781,478.0100402832031,606.3345947265625,48.53260326385498,160.0,16,32000,659.3505777142649,19.224611282348633,64.21334075927734,0.16721341013908386
0.11674606800079346,1.325661540031433,0.05940491710342653,-104.1065902709961,126.43360137939453,-0.13217692077159882,0.9159032106399536,-97.99764251708984,127.02942657470703,-0.16786730289459229,0.8896936774253845,-45.32148361206055,0.0726921483874321,0.6646052598953247,200.0,10.0,-647.2315063476562,-279.8631591796875,351.7950134277344,602.1481323242188,51.53682804107666,170.0,17,34000,659.7224022576788,10.61276626586914,30.780160903930664,0.27928394079208374
0.12254282087087631,1.3010257482528687,0.057086957702023974,-95.50810241699219,119.67111206054688,-0.15546828508377075,0.8982635736465454,-89.42423248291016,119.60102081298828,-0.07907038927078247,0.9133602380752563,-39.1943473815918,0.09305989742279053,0.656589686870575,200.0,10.0,-616.3431396484375,-198.41566467285156,218.9385986328125,599.0151977539062,54.558769941329956,180.0,18,36000,659.838923031307,5.170472621917725,60.4979248046875,0.12347333878278732
0.12993894517421722,1.281157374382019,0.055962119107954095,-91.69498443603516,114.70626068115234,-0.20146697759628296,0.8958662152290344,-85.82963562011719,115.02851104736328,-0.22351546585559845,0.8902170062065125,-34.38261032104492,0.11036644130945206,0.6500006318092346,200.0,10.0,-592.6807861328125,-176.74583435058594,162.24261474609375,592.0691528320312,57.60881853103638,190.0,19,38000,659.621234542898,5.778409004211426,37.97158432006836,0.2286645919084549
0.13256464898586273,1.264863133430481,0.05940491710342653,-94.48629760742188,114.1335220336914,-0.1732933223247528,0.8839477896690369,-89.17499542236328,115.2901840209961,-0.1226666122674942,0.8619787096977234,-30.496591567993164,0.12651848793029785,0.6453019380569458,200.0,10.0,-571.9601440429688,-158.7221221923828,100.30758666992188,584.4996337890625,60.67546272277832,200.0,20,40000,659.2450754394248,3.934915065765381,75.1558609008789,0.121500164270401
0.1366545557975769,1.2506664991378784,0.05823440555183466,-94.15718078613281,109.46624755859375,0.00022882595658302307,0.8500180840492249,-89.50843811035156,110.33959197998047,0.015284359455108643,0.8425641655921936,-27.4678955078125,0.14120328426361084,0.641241729259491,200.0,10.0,-555.2886352539062,-164.9490966796875,97.56069946289062,575.6837768554688,63.79070472717285,210.0,21,42000,658.403135372626,8.691795349121094,78.25430297851562,0.16074365377426147
0.13866634666919708,1.2345833778381348,0.057086957702023974,-92.75062561035156,100.81828308105469,0.236988365650177,0.8840634822845459,-86.86260986328125,99.34082794189453,0.14568959176540375,0.8584362864494324,-24.692358016967773,0.1537875533103943,0.6363242268562317,200.0,10.0,-537.0372924804688,-164.8016815185547,96.3399658203125,568.9828491210938,66.93457913398743,220.0,22,44000,657.3582828080872,11.06152057647705,34.5319938659668,0.2762893736362457
0.14282549917697906,1.2191346883773804,0.057086957702023974,-95.8078384399414,94.03511047363281,0.23766326904296875,0.8817666172981262,-89.76046752929688,92.54310607910156,0.2502511739730835,0.9053034782409668,-22.431533813476562,0.16672223806381226,0.6317481994628906,200.0,10.0,-520.9017944335938,-161.60105895996094,99.64813995361328,562.0738525390625,69.95893144607544,230.0,23,46000,657.5286249970376,10.124929428100586,22.130390167236328,0.19227421283721924
0.14557982981204987,1.205819010734558,0.054859444277966955,-97.0101318359375,88.57927703857422,0.27797383069992065,0.8700506091117859,-91.54934692382812,87.88710021972656,0.2639523148536682,0.8567404747009277,-20.563840866088867,0.17752961814403534,0.62856525182724,200.0,10.0,-506.2834167480469,-162.0172576904297,100.55077362060547,554.9799194335938,73.05515575408936,240.0,24,48000,657.0378162161832,14.329812049865723,27.057939529418945,0.23476149141788483
0.14719796180725098,1.1929150819778442,0.05377849649835011,-96.88417053222656,84.84040832519531,0.24583333730697632,0.8797239661216736,-91.83006286621094,84.67308807373047,0.2869717478752136,0.8877116441726685,-18.944562911987305,0.18551281094551086,0.6270937919616699,200.0,10.0,-492.36798095703125,-157.465087890625,96.26325225830078,548.1058349609375,76.08376002311707,250.0,25,50000,657.1704656132681,17.269432067871094,45.330440521240234,0.11161267012357712
0.15039528906345367,1.1799107789993286,0.052718847660376544,-101.59617614746094,85.45852661132812,0.24041344225406647,0.8746803402900696,-96.13975524902344,85.16806030273438,0.23890569806098938,0.8598731160163879,-17.594995498657227,0.19217051565647125,0.6271178126335144,200.0,10.0,-479.6178283691406,-161.1599578857422,95.8658447265625,541.44287109375,79.20270919799805,260.0,26,52000,656.5431981626504,19.35979652404785,32.222190856933594,0.21625813841819763
0.15233634412288666,1.1667572259902954,0.05066177638540577,-103.1017837524414,84.25061798095703,0.21635934710502625,0.8964259028434753,-97.92110443115234,84.26441955566406,0.2163194715976715,0.8947118520736694,-16.36103630065918,0.1986115425825119,0.6280989646911621,200.0,10.0,-466.4222106933594,-159.0465087890625,93.61107635498047,535.8307495117188,82.23713254928589,270.0,27,54000,656.6376808874875,22.086994171142578,29.216411590576172,0.09350723028182983
0.15105482935905457,1.1556953191757202,0.04966353924655011,-104.39437866210938,83.61737060546875,0.20144738256931305,0.901348352432251,-98.80441284179688,82.7698745727539,0.15346872806549072,0.9079093933105469,-15.287301063537598,0.2057599425315857,0.6316389441490173,200.0,10.0,-454.3302001953125,-162.70677185058594,91.54640197753906,530.0088500976562,85.35297703742981,280.0,28,56000,656.0989662427631,22.398090362548828,45.040103912353516,0.3741237223148346
0.15349532663822174,1.1446309089660645,0.05066177638540577,-105.0851058959961,80.2994613647461,0.23122024536132812,0.9063843488693237,-100.01060485839844,80.08282470703125,0.22324061393737793,0.8993582129478455,-14.379984855651855,0.21109718084335327,0.6361877918243408,200.0,10.0,-443.35650634765625,-159.640380859375,88.3742446899414,524.1438598632812,88.41611099243164,290.0,29,58000,655.9890425961481,23.910978317260742,20.899757385253906,0.11919006705284119
0.15666157007217407,1.1329673528671265,0.05377849649835011,-109.92904663085938,82.45829010009766,0.20994940400123596,0.9101892709732056,-104.14811706542969,81.40428161621094,0.31939268112182617,0.8521475195884705,-13.484315872192383,0.21587705612182617,0.6427567601203918,200.0,10.0,-431.94073486328125,-151.90191650390625,85.78793334960938,519.0606079101562,91.43549227714539,300.0,30,60000,656.2003277473162,26.668676376342773,31.186359405517578,0.5034196972846985
0.15875215828418732,1.1215885877609253,0.055962119107954095,-110.22498321533203,82.71051025390625,0.2438887059688568,0.9065280556678772,-105.15837097167969,82.62910461425781,0.22678057849407196,0.9164670705795288,-12.758313179016113,0.21753300726413727,0.6497206687927246,200.0,10.0,-421.6298522949219,-140.9464569091797,81.09748077392578,513.9476318359375,94.44578051567078,310.0,31,62000,656.461301515876,23.306194305419922,48.57905197143555,0.13813602924346924
0.1625475436449051,1.1116760969161987,0.055962119107954095,-110.40225219726562,82.13555908203125,0.2601906657218933,0.9146671295166016,-104.69837188720703,81.33992004394531,0.2204279601573944,0.9255038499832153,-12.0977144241333,0.21514646708965302,0.6577494144439697,200.0,10.0,-412.2242126464844,-137.6354522705078,80.92057037353516,508.81317138671875,97.5112624168396,320.0,32,64000,656.3344419274752,23.706382751464844,11.062217712402344,0.10739310085773468
0.16573843359947205,1.1036754846572876,0.055962119107954095,-112.3173828125,83.43903350830078,0.2434329092502594,0.9191026091575623,-107.36205291748047,82.99748229980469,0.20870618522167206,0.9145042300224304,-11.590739250183105,0.2150704264640808,0.6641861796379089,200.0,10.0,-404.6048278808594,-137.12176513671875,76.92756652832031,503.0827941894531,100.58526468276978,330.0,33,66000,656.1597288445151,22.90595245361328,17.69985008239746,0.32337677478790283
0.16929878294467926,1.0958642959594727,0.057086957702023974,-113.06487274169922,85.4802474975586,0.234232559800148,0.915350079536438,-108.13485717773438,85.12495422363281,0.26602667570114136,0.9197214245796204,-11.192157745361328,0.2113650143146515,0.6722304224967957,200.0,10.0,-397.5061950683594,-136.4407958984375,78.29365539550781,497.60882568359375,103.694979429245,340.0,34,68000,655.7694535866991,23.689746856689453,17.149019241333008,0.4353313446044922
0.17281268537044525,1.0888928174972534,0.055962119107954095,-113.26151275634766,84.34249877929688,0.23334002494812012,0.9169321656227112,-108.18037414550781,83.91339874267578,0.23679369688034058,0.9190284609794617,-10.757323265075684,0.21163278818130493,0.6771597266197205,200.0,10.0,-390.3046569824219,-135.14627075195312,79.76937866210938,492.38812255859375,106.81394004821777,350.0,35,70000,655.345172815465,24.133176803588867,46.52741622924805,0.12022200226783752
0.17350034415721893,1.0815542936325073,0.057086957702023974,-110.96694946289062,81.4737319946289,0.260473370552063,0.9223462343215942,-105.35810852050781,80.26789093017578,0.25347408652305603,0.9223237037658691,-10.285417556762695,0.21154142916202545,0.6824661493301392,200.0,10.0,-383.1272277832031,-132.25167846679688,76.11026763916016,487.3840026855469,109.89950251579285,360.0,36,72000,655.1440029462682,21.042089462280273,60.767616271972656,0.16600972414016724
0.1753915697336197,1.0741535425186157,0.05377849649835011,-115.39463806152344,82.78272247314453,0.25308236479759216,0.9143682718276978,-110.17535400390625,81.96730041503906,0.2297745943069458,0.9254181385040283,-9.925105094909668,0.20987339317798615,0.6875777244567871,200.0,10.0,-376.6817932128906,-134.38265991210938,74.5681381225586,482.4550476074219,112.993234872818,370.0,37,74000,654.9064648276715,24.87969398498535,29.621482849121094,0.2116035670042038
0.1716046780347824,1.0734663009643555,0.051680078090752424,-113.66252136230469,79.99164581298828,0.25849899649620056,0.9205508828163147,-108.65870666503906,79.4713363647461,0.21821588277816772,0.909403383731842,-9.793903350830078,0.20828139781951904,0.6928761601448059,200.0,10.0,-372.7892761230469,-144.47479248046875,111.88416290283203,478.4318542480469,116.09261441230774,380.0,38,76000,654.6497413701344,21.11026382446289,10.569886207580566,0.32576507329940796
0.17570777237415314,1.0662131309509277,0.052718847660376544,-115.72431945800781,82.00067901611328,0.2480100691318512,0.9239330291748047,-110.58474731445312,81.34648895263672,0.24692672491073608,0.9257370829582214,-9.477630615234375,0.20796138048171997,0.697093665599823,200.0,10.0,-366.32330322265625,-142.92703247070312,113.92540740966797,474.15283203125,119.20541787147522,390.0,39,78000,654.3326754166321,24.002809524536133,21.56402587890625,0.2122885286808014
0.17719833552837372,1.058310866355896,0.05377849649835011,-118.01065063476562,81.27889251708984,0.23122191429138184,0.9248964190483093,-113.17471313476562,80.73106384277344,0.16713809967041016,0.9446585774421692,-9.207616806030273,0.20811951160430908,0.7011301517486572,200.0,10.0,-360.1158447265625,-144.64134216308594,115.80450439453125,469.996826171875,122.33205151557922,400.0,40,80000,653.9578058969431,21.650789260864258,5.224112033843994,0.18369489908218384
0.17940659821033478,1.0531096458435059,0.051680078090752424,-118.25778198242188,81.47604370117188,0.2235884815454483,0.9189385771751404,-113.95075225830078,81.11740112304688,0.10238408297300339,0.9435398578643799,-9.08752727508545,0.20774449408054352,0.7046833634376526,200.0,10.0,-355.6977844238281,-151.30836486816406,116.77347564697266,465.31591796875,125.42265391349792,410.0,41,82000,653.7893868563341,23.430376052856445,53.336395263671875,0.18256302177906036
0.1816335916519165,1.0466256141662598,0.052718847660376544,-118.77461242675781,80.54561614990234,0.21909992396831512,0.9249720573425293,-114.16415405273438,80.43421173095703,0.28605860471725464,0.9299808740615845,-8.949488639831543,0.2073417454957962,0.7077982425689697,200.0,10.0,-350.7235412597656,-153.92140197753906,118.52433776855469,461.1923828125,128.48886942863464,420.0,42,84000,653.7531256484074,23.99068832397461,23.419130325317383,0.04503360763192177
0.1830195039510727,1.0414961576461792,0.054859444277966955,-117.85002899169922,79.2418212890625,0.23339533805847168,0.9207911491394043,-112.78807067871094,78.1688232421875,0.1718204915523529,0.9321587681770325,-8.873797416687012,0.2068585753440857,0.7109484672546387,200.0,10.0,-346.51708984375,-154.8274383544922,119.75981903076172,456.8412170410156,131.5661211013794,430.0,43,86000,653.6637188971465,26.06390380859375,35.13621520996094,0.24032467603683472
0.18382157385349274,1.0363415479660034,0.051680078090752424,-119.10159301757812,77.7509765625,0.175538569688797,0.918173611164093,-114.85969543457031,77.76779174804688,0.32331275939941406,0.9006772637367249,-8.759838104248047,0.20587711036205292,0.7139564752578735,200.0,10.0,-342.14935302734375,-153.93600463867188,119.97985076904297,452.80133056640625,134.66560578346252,440.0,44,88000,653.470494474297,23.470623016357422,56.746028900146484,0.2793596684932709
0.185203418135643,1.0297974348068237,0.04966353924655011,-122.44603729248047,83.0593490600586,0.2078060507774353,0.9188474416732788,-117.53337097167969,82.64404296875,0.2638486921787262,0.9029593467712402,-8.556769371032715,0.20463821291923523,0.7168346047401428,200.0,10.0,-336.71209716796875,-149.13819885253906,121.19184112548828,449.31683349609375,137.78050208091736,450.0,45,90000,653.2128903634256,24.60030746459961,19.49808692932129,0.146127849817276
0.1859828233718872,1.024816870689392,0.0477256850533856,-125.16006469726562,85.77978515625,0.1771780401468277,0.9242956638336182,-120.24456787109375,85.11861419677734,0.1644921898841858,0.9384779334068298,-8.516079902648926,0.20517301559448242,0.7199140191078186,200.0,10.0,-332.91204833984375,-152.13751220703125,124.43907165527344,445.3619384765625,140.80290412902832,460.0,46,92000,653.3956140257836,26.130945205688477,6.907254219055176,0.3088656961917877
0.18705789744853973,1.019152283668518,0.046785300513072836,-123.8815689086914,83.11898803710938,0.18053704500198364,0.9140897393226624,-119.7801284790039,82.86892700195312,0.23153284192085266,0.9146516919136047,-8.404887199401855,0.20486579835414886,0.722806453704834,200.0,10.0,-328.611572265625,-150.75161743164062,125.0524673461914,441.71923828125,143.86799716949463,470.0,47,94000,653.3767192800783,23.688264846801758,22.680063247680664,0.2247658669948578
0.18786315619945526,1.0154355764389038,0.04495975420378481,-124.78915405273438,85.05642700195312,0.08525581657886505,0.9261270761489868,-120.18946838378906,84.5709457397461,0.18568310141563416,0.9375980496406555,-8.313701629638672,0.20449379086494446,0.7251871824264526,200.0,10.0,-324.80572509765625,-142.46839904785156,93.4931869506836,437.9273986816406,146.94811820983887,480.0,48,96000,653.2917955636151,22.839101791381836,43.910335540771484,0.23410950601100922
0.18559439480304718,1.0140286684036255,0.045863445263280886,-124.95634460449219,85.0454330444336,0.11407376825809479,0.9150976538658142,-120.16648864746094,84.6906967163086,0.15688425302505493,0.9160721302032471,-8.312577247619629,0.20534582436084747,0.7285094857215881,200.0,10.0,-321.7522888183594,-147.925537109375,118.71072387695312,435.3879699707031,150.0574779510498,490.0,49,98000,653.083080817662,24.786760330200195,12.538962364196777,0.1538832187652588
0.1869262307882309,1.0095399618148804,0.04407386942827646,-124.98192596435547,84.88318634033203,0.18879598379135132,0.9151158332824707,-120.1250228881836,84.54365539550781,0.2496453821659088,0.890529453754425,-8.235101699829102,0.20680661499500275,0.7303673028945923,200.0,10.0,-318.0261535644531,-149.66737365722656,118.00992584228516,431.9595642089844,153.1855616569519,500.0,50,100000,652.8030378211678,24.285154342651367,7.758394718170166,0.1674051582813263
0.1878512054681778,1.0055159330368042,0.04495975420378481,-125.63107299804688,84.75556182861328,0.16419917345046997,0.9108309149742126,-120.62113189697266,84.14120483398438,0.04090004414319992,0.9349626898765564,-8.240757942199707,0.2068866640329361,0.7312700748443604,200.0,10.0,-315.3947448730469,-150.1522979736328,117.04218292236328,428.2640075683594,156.28498816490173,510.0,51,102000,652.6538549715104,23.404088973999023,29.542226791381836,0.48174765706062317
0.1894063949584961,0.9999329447746277,0.04235412222587577,-125.66442108154297,83.82691192626953,0.18701356649398804,0.9122463464736938,-120.41033935546875,82.80177307128906,0.20419281721115112,0.9079555869102478,-8.159536361694336,0.20767927169799805,0.7311424016952515,200.0,10.0,-311.4980163574219,-146.7509002685547,116.10313415527344,425.2639465332031,159.37248539924622,520.0,52,104000,652.5593156150396,23.952695846557617,4.646203517913818,0.5220898985862732
0.18979614973068237,0.9959028363227844,0.04495975420378481,-124.26899719238281,81.66710662841797,0.1838361918926239,0.9163951873779297,-118.94020080566406,80.47610473632812,0.14245587587356567,0.9140161275863647,-8.113441467285156,0.20774643123149872,0.7310239672660828,200.0,10.0,-308.37890625,-144.384765625,114.26583099365234,421.95233154296875,162.47572922706604,530.0,53,106000,652.4051346269753,25.571027755737305,4.90478515625,0.10012494772672653
0.19020581245422363,0.9917004704475403,0.0477256850533856,-125.64166259765625,83.45066833496094,0.18031732738018036,0.9155290722846985,-120.61799621582031,82.63771057128906,0.1822771430015564,0.9147759079933167,-7.99904727935791,0.2083379477262497,0.7280669808387756,200.0,10.0,-304.7171325683594,-140.01553344726562,110.31361389160156,418.902587890625,165.6247935295105,540.0,54,108000,652.0762845857188,21.816057205200195,7.384709358215332,0.1754886955022812
0.19135798513889313,0.9878894686698914,0.045863445263280886,-124.75650787353516,83.42546081542969,0.25591719150543213,0.8971067070960999,-120.0734634399414,82.32569122314453,0.3140127658843994,0.8870617747306824,-7.941812992095947,0.20857922732830048,0.7230009436607361,200.0,10.0,-301.7978515625,-144.68357849121094,109.29054260253906,415.7359619140625,168.76337814331055,550.0,55,110000,651.8001785114195,22.20056915283203,15.175495147705078,0.25826820731163025
0.19114702939987183,0.9851962924003601,0.04495975420378481,-127.43092346191406,85.23490905761719,0.21156898140907288,0.9057939052581787,-122.941650390625,84.53656005859375,0.3071322739124298,0.9084590673446655,-8.003976821899414,0.20828597247600555,0.7186437845230103,200.0,10.0,-300.0617980957031,-148.9505157470703,109.13591003417969,412.3337097167969,171.8749439716339,560.0,56,112000,651.6365760589536,22.620861053466797,36.90384292602539,0.26254719495773315
0.19191128015518188,0.9829435348510742,0.045863445263280886,-128.60960388183594,86.60246276855469,0.16091978549957275,0.9253137111663818,-123.54554748535156,85.99901580810547,0.1278776228427887,0.9023147225379944,-7.9724321365356445,0.20904234051704407,0.7140270471572876,200.0,10.0,-297.57403564453125,-151.6976318359375,108.68574523925781,409.2493591308594,174.9986777305603,570.0,57,114000,651.4334935462887,23.060579299926758,4.605778694152832,0.3287929892539978
0.19260241091251373,0.9787435531616211,0.045863445263280886,-125.91751098632812,85.18894958496094,0.24223622679710388,0.9050883650779724,-120.62572479248047,84.2177505493164,0.14964444935321808,0.932364284992218,-7.898309707641602,0.20942777395248413,0.7090713977813721,200.0,10.0,-294.5093994140625,-149.0868682861328,112.77080535888672,406.5872802734375,178.15883374214172,580.0,58,116000,651.1043969219772,21.40290069580078,12.827219009399414,0.1633215993642807
0.19297897815704346,0.9748652577400208,0.04966353924655011,-123.48350524902344,82.76072692871094,0.2432086169719696,0.9118378758430481,-118.29667663574219,81.90855407714844,0.31604433059692383,0.8887072801589966,-7.7772345542907715,0.21408885717391968,0.7053523659706116,200.0,10.0,-291.4908752441406,-143.20993041992188,83.67079162597656,403.8653259277344,181.4037265777588,590.0,59,118000,650.4827779787603,18.297698974609375,17.745500564575195,0.14637711644172668
0.19337154924869537,0.9718335270881653,0.051680078090752424,-122.41644287109375,82.36479949951172,0.24932125210762024,0.9174955487251282,-117.81356048583984,81.96888732910156,0.2760809659957886,0.8954982757568359,-7.695286750793457,0.21801654994487762,0.7012522220611572,200.0,10.0,-289.1051025390625,-144.49977111816406,82.64952087402344,401.01312255859375,184.53240275382996,600.0,60,120000,650.2922966872245,17.766687393188477,19.763870239257812,0.3494563400745392
0.19159410893917084,0.9730669856071472,0.05377849649835011,-125.10658264160156,86.95821380615234,0.23900729417800903,0.9241205453872681,-120.46720886230469,86.71527862548828,0.3230794072151184,0.8923212885856628,-7.839295387268066,0.21946139633655548,0.6989974975585938,200.0,10.0,-288.9017028808594,-153.7871856689453,103.4446029663086,398.3423767089844,187.7353000640869,610.0,61,122000,649.8511465790027,18.11241340637207,7.5743889808654785,0.15303494036197662
0.1929774135351181,0.9697967171669006,0.055962119107954095,-128.19480895996094,90.38941955566406,0.1794470101594925,0.9099274277687073,-122.919677734375,89.65995788574219,0.161837637424469,0.9134575128555298,-7.74003267288208,0.2216007113456726,0.6949551701545715,200.0,10.0,-286.4396057128906,-156.13563537597656,101.15795135498047,395.7219543457031,190.85945081710815,620.0,62,124000,649.6927423249452,15.110523223876953,15.141338348388672,0.4769345819950104
