,36,40,44,48,52,56,60,64,149,153,157,161,165
N7_AP_197,4.749461493370933,3.4550689807829933,2.539018952334371,0.8783418703667683,3.312867492214313,0.8972760376925416,4.268865653475618,0.0,3.245792668277937,0.956171672109095,1.4867311508711336,0.8372171743606941,0.0
N7_AP_212,2.62373002428609,2.4517911180963603,2.560614543671283,0.90254814238475,0.9453512575888984,0.8194499018719794,2.6114868907219364,0.0,0.7849004488433651,0.9848235995265768,0.0,0.0,0.0
N7_AP_298,4.884291592276377,3.3200950214118525,3.060595789084069,0.7679774534414914,3.2022777313120456,0.8581180829263333,4.079240959914218,0.0,3.0295545972920044,0.8866564961784961,0.6888117074481334,0.7738278740162415,0.0
N7_AP_299,4.886623018469938,3.3598572513935068,3.2875944337359435,0.8497116386804815,3.203214634344643,0.8482772414095291,3.3494796811351355,0.0,3.0720937908436294,0.9679260023513504,1.302867618211982,0.8491774197087041,0.0
N7_AP_300,4.8267946767562275,3.362728889413944,3.253403920601931,0.8318088721580832,3.1512966787804952,0.8465063368879461,4.047362603623856,0.0,2.475781158979317,0.9461675428907644,1.288048070807672,0.7576355418527819,0.0
N7_AP_301,4.565568869063935,3.1297123723045126,3.2998700991238445,0.8442396652846763,3.17403397223667,0.8538142296168089,4.093634080158665,0.0,2.3739519528348247,0.909483544917258,0.7020054958125714,0.7989443892470623,0.0
N7_AP_302,4.984850970679253,3.1414458980220497,3.402419630174651,0.8666849952385557,3.2194456079178884,0.8804120876927303,4.21529291676449,0.0,3.167725121136009,0.9185356200527705,0.7254184729829196,0.7933629414179911,0.0
N7_AP_303,4.693077561528503,3.5052005096923406,3.0670455553722524,0.7926254340248665,2.9882423225913812,0.8637556402616979,4.057135895617448,0.0,2.3329031116887937,0.9189632775835234,0.6797439765358471,0.8237618983441829,0.0
N7_AP_304,1.5944325274699913,2.637613858908981,0.0,0.8307807077883491,1.4527794126724545,0.9021830160236726,2.5107598340593773,0.0,0.7195101252487418,0.8979243739524324,0.6851174467060908,0.7863861316316519,0.0
N7_AP_305,4.901718217534056,3.33744607140592,3.341577727001045,0.8537467840292368,3.1558719052253505,0.8534371684353041,4.115582885216847,0.0,2.8918576868982826,0.9150754160795008,0.0,0.0,0.0
N7_AP_306,4.762240937757215,3.4029193648062406,2.4386152612442684,0.8576632749565695,2.9338134173929147,0.7857266193493756,4.039329608080886,0.0,1.5203513738277616,0.9163657914812174,0.6447201868194652,0.7295749662286048,0.0
N7_AP_308,3.4038137031013225,3.1359576623571943,2.3758514763461434,0.7914979399126452,1.6082931822897995,0.7987158729272513,2.4800817070363075,0.0,0.8798480837840947,0.8987386575712722,0.0,0.0,0.0
N7_AP_309,4.024230068488854,3.3335376231566314,2.5233693137238666,0.7750519302646228,2.8974938344226158,0.7858714527242248,3.17311249914751,0.0,0.8861779261134767,0.9378956679524888,0.0,0.7295749662286048,0.0
